,dataset_name,window_len_neuro_back,window_len_neuro_forward,window_len_vascu_back,poly_degree,aggregate_window,alpha,test_size,mse_train,mae_train,r2_train,mse_test,mae_test,r2_test
2702,2021_02_01_neurovascular_datasets,9,15,5,,flatten,10000.0,700,2.8694321437139676,1.1894944459522054,0.8059870059656875,15.148402299910463,2.8991950631339343,-0.3823583458854675
2703,2021_02_01_neurovascular_datasets,9,15,5,,flatten,10000.0,700,2.9211593440204418,1.2050993673492583,0.8023376136189148,16.013741830411284,2.981332615866899,-0.45444765868179043
2704,2021_02_01_neurovascular_datasets,9,15,7,,flatten,10000.0,700,1.786892443876975,0.9140692440607353,0.8806666537766448,13.301983607019482,2.733281433945643,-0.24332593027292845
2705,2021_02_01_neurovascular_datasets,9,15,7,,flatten,10000.0,700,1.8457743730637572,0.9398980711173616,0.8765345209988549,15.388733569698465,2.9271444002364766,-0.4079781523202885
2706,2021_02_01_neurovascular_datasets,9,15,7,,flatten,10000.0,700,1.869985441095318,0.9511261931133578,0.8747158986435698,16.583857798766175,3.0363389510162273,-0.5039587866114905
2707,2021_02_01_neurovascular_datasets,9,15,7,,flatten,10000.0,700,1.884394209642088,0.9577316803321484,0.873633765799278,17.29782639224899,3.10182179502113,-0.5627093433568603
2708,2021_02_01_neurovascular_datasets,9,15,9,,flatten,10000.0,700,1.2642100212626446,0.762654534273075,0.9161864304597284,14.401418535043238,2.8403586555847844,-0.32639014586363174
2709,2021_02_01_neurovascular_datasets,9,15,9,,flatten,10000.0,700,1.277296379435841,0.7737307671572841,0.9151129763030649,16.151437984229876,2.99753442481979,-0.46151810384381614
2710,2021_02_01_neurovascular_datasets,9,15,9,,flatten,10000.0,700,1.2827627945186588,0.7782663610921067,0.9146648559366446,17.03469994405026,3.0793158738752,-0.5347914711379373
2711,2021_02_01_neurovascular_datasets,9,15,9,,flatten,10000.0,700,1.2870058568591254,0.7810025019040333,0.91437611585693,17.546813876444077,3.1273392451135247,-0.5784845758627879
2712,2021_02_01_neurovascular_datasets,9,15,11,,flatten,10000.0,700,0.9354626564020175,0.6506614662793805,0.9382999372458459,14.826081342569092,2.881095315289398,-0.3560012959330674
2713,2021_02_01_neurovascular_datasets,9,15,11,,flatten,10000.0,700,0.9348192596047936,0.6549795818634454,0.9382068953940926,16.23556966026431,3.0077420035576448,-0.46465019995303364
2714,2021_02_01_neurovascular_datasets,9,15,11,,flatten,10000.0,700,0.9347368885490738,0.6565744344544674,0.9381931089743596,16.908628697484502,3.070419618695443,-0.5199225095544863
2715,2021_02_01_neurovascular_datasets,9,15,11,,flatten,10000.0,700,0.9351779619027549,0.657574726838519,0.9381594603768064,17.282443083678324,3.1051869235976683,-0.5513082915908811
2716,2021_02_01_neurovascular_datasets,9,15,13,,flatten,10000.0,700,0.7197646732247582,0.5665338489748687,0.9527109924995665,14.970025385506117,2.8923711349386725,-0.35905333677461654
2717,2021_02_01_neurovascular_datasets,9,15,13,,flatten,10000.0,700,0.7143381304241843,0.5675194879536323,0.9529314354435386,16.0881553150611,2.9924427574328285,-0.44450802387041183
2718,2021_02_01_neurovascular_datasets,9,15,13,,flatten,10000.0,700,0.7132014115075215,0.5679368060534826,0.9530082286754001,16.590166301144333,3.040641395849583,-0.48610394250646977
2719,2021_02_01_neurovascular_datasets,9,15,13,,flatten,10000.0,700,0.7130092120452441,0.5682232238682379,0.9530456900801647,16.869705397784482,3.067373196298472,-0.5094767886109856
2720,2021_02_01_neurovascular_datasets,9,15,15,,flatten,10000.0,700,0.5704510447404006,0.5012447061867337,0.9625710023008711,14.923196609059369,2.8864131124655983,-0.3479034787753478
2721,2021_02_01_neurovascular_datasets,9,15,15,,flatten,10000.0,700,0.5655131255914136,0.5009371195130163,0.9628421366442289,15.819431825467488,2.9681117980614053,-0.4160472941365906
2722,2021_02_01_neurovascular_datasets,9,15,15,,flatten,10000.0,700,0.5639206658562765,0.5007584667407421,0.9629415269216626,16.211150728070212,3.0067667719300135,-0.44895158455075984
2723,2021_02_01_neurovascular_datasets,9,15,15,,flatten,10000.0,700,0.5634609429581271,0.5007856594963629,0.9629805449035185,16.41372661492462,3.0270469907889983,-0.46691235471834497
2724,2021_02_01_neurovascular_datasets,9,15,17,,flatten,10000.0,700,0.46289162283046204,0.4488882385993908,0.9696643720167,14.821625960277634,2.876167094272784,-0.33326488228647094
2725,2021_02_01_neurovascular_datasets,9,15,17,,flatten,10000.0,700,0.45878758525429236,0.4481694228703978,0.9698917979641803,15.52390637020588,2.941396765073744,-0.38817786792440356
2726,2021_02_01_neurovascular_datasets,9,15,17,,flatten,10000.0,700,0.4578569318566428,0.44798073155936446,0.9699673091946239,15.825609544656416,2.971491086433499,-0.41396030365073044
2727,2021_02_01_neurovascular_datasets,9,15,17,,flatten,10000.0,700,0.45750322575043595,0.4479157047258961,0.9700045957009614,15.986436089275044,2.9879776296604215,-0.4283840457803958
2728,2021_02_01_neurovascular_datasets,9,15,19,,flatten,10000.0,700,0.3840933431222883,0.40687421380388117,0.9748670907192036,14.648329424436776,2.8587625211531287,-0.3155298907815878
2729,2021_02_01_neurovascular_datasets,9,15,19,,flatten,10000.0,700,0.38089062124830725,0.4059416696175499,0.9750600262683159,15.229112598074304,2.9140768021042174,-0.3611967664408141
2730,2021_02_01_neurovascular_datasets,9,15,19,,flatten,10000.0,700,0.3799495627783119,0.4055796404591946,0.9751265387467377,15.462842422098511,2.9383190079996018,-0.38158842319128333
2731,2021_02_01_neurovascular_datasets,9,15,19,,flatten,10000.0,700,0.379535046236476,0.4054544981357295,0.9751579055494346,15.584376359054522,2.9511300337577664,-0.39274278611295754
2732,2021_02_01_neurovascular_datasets,9,15,21,,flatten,10000.0,700,0.32324505612036075,0.371710644480246,0.9788452760077495,14.464652145306067,2.840400227912169,-0.29688503647336234
2733,2021_02_01_neurovascular_datasets,9,15,21,,flatten,10000.0,700,0.320722201112102,0.3707831393221137,0.9790026149313871,14.943789912631162,2.8865806766209254,-0.33451738017589167
2734,2021_02_01_neurovascular_datasets,9,15,21,,flatten,10000.0,700,0.32005871726078655,0.3704609303304764,0.9790540906385539,15.141047655864147,2.906913202250363,-0.3514387942373121
2735,2021_02_01_neurovascular_datasets,9,15,21,,flatten,10000.0,700,0.3197009401188957,0.3703239260782796,0.9790806518350187,15.241813004762653,2.917197626918726,-0.3604807520580356
2736,2021_02_01_neurovascular_datasets,9,17,0,,flatten,100.0,700,7.944532344709878,2.043309835610741,0.4540037851299358,15.089199973781437,2.8991984242895192,-0.3567814455890562
2737,2021_02_01_neurovascular_datasets,9,17,0,,flatten,100.0,700,7.947139048694915,2.0434592469283643,0.453949053366212,15.075413181358376,2.898391541129433,-0.3557369740402153
2738,2021_02_01_neurovascular_datasets,9,17,0,,flatten,100.0,700,7.948505930352581,2.043362298670409,0.45400492673153897,15.063868988215019,2.8979275385374015,-0.3549440549640248
2739,2021_02_01_neurovascular_datasets,9,17,0,,flatten,100.0,700,7.948538998526089,2.0432039358116816,0.45410932438280405,15.05553337044889,2.897722732307723,-0.35432415403653095
2740,2021_02_01_neurovascular_datasets,9,17,1,,flatten,10000.0,700,5.2649256132753575,1.549596583904821,0.637756866688562,7.382952980568435,1.9854067710100318,0.30642947283349037
2741,2021_02_01_neurovascular_datasets,9,17,1,,flatten,100.0,700,3.9651736190051126,1.3580951202487306,0.7362976077993925,12.831553906115149,2.6034984021300343,-0.13052123358952697
2742,2021_02_01_neurovascular_datasets,9,17,1,,flatten,100.0,700,4.14962729637008,1.4119924124601773,0.7224087428239424,14.865078354002582,2.8199389857785335,-0.3188061847360096
2743,2021_02_01_neurovascular_datasets,9,17,1,,flatten,100.0,700,4.254889958279351,1.441654537629882,0.7145930412040087,16.07247019144026,2.9461801019853397,-0.43258413767583365
2744,2021_02_01_neurovascular_datasets,9,17,3,,flatten,10000.0,700,3.7657855993885425,1.3295059345371534,0.7427982441323537,9.336277885826133,2.2659878220494263,0.12134056761375787
2745,2021_02_01_neurovascular_datasets,9,17,3,,flatten,10000.0,700,4.209145344021164,1.4297652461799435,0.7133299031027283,11.50915226973269,2.512106027538183,-0.05923632039281648
2746,2021_02_01_neurovascular_datasets,9,17,3,,flatten,10000.0,700,4.44160427919618,1.4828594507918558,0.6972616736639952,12.874494152661716,2.659748735403493,-0.1748590919229192
2747,2021_02_01_neurovascular_datasets,9,17,3,,flatten,10000.0,700,4.5813643951478324,1.514698807401363,0.6874570346537144,13.754373913044851,2.7523455918419275,-0.2499176714971893
2748,2021_02_01_neurovascular_datasets,9,17,5,,flatten,10000.0,700,2.5966950425242756,1.1079712565322668,0.8245777784420282,11.516241769603576,2.5398048533372077,-0.08558765805845252
2749,2021_02_01_neurovascular_datasets,9,17,5,,flatten,10000.0,700,2.776810587964056,1.1618979932569544,0.8125093233744201,13.777371188935575,2.766429323741603,-0.2692421627522128
2750,2021_02_01_neurovascular_datasets,9,17,5,,flatten,10000.0,700,2.863716639108753,1.188117756816389,0.8064789914462936,15.13792713571463,2.8978721171777653,-0.3816571559043322
2751,2021_02_01_neurovascular_datasets,9,17,5,,flatten,10000.0,700,2.914718202264199,1.2035814009421493,0.8028689206369813,16.001373518471397,2.9799166886412554,-0.4535381244600631
2752,2021_02_01_neurovascular_datasets,9,17,7,,flatten,10000.0,700,1.7842835140716615,0.9132371749513258,0.8809036796967108,13.304328381487364,2.732906674005138,-0.24311249233230656
2753,2021_02_01_neurovascular_datasets,9,17,7,,flatten,10000.0,700,1.8427313773818914,0.9389426723947036,0.8768076831677164,15.382533996294605,2.9258170065757576,-0.4072916299664783
2754,2021_02_01_neurovascular_datasets,9,17,7,,flatten,10000.0,700,1.8665984068082564,0.9500803254813476,0.8750120720069251,16.573463011161596,3.034739912345446,-0.5030295302575816
2755,2021_02_01_neurovascular_datasets,9,17,7,,flatten,10000.0,700,1.880707052294679,0.9566082558174657,0.87394556655342,17.284562757547302,3.1002423094048956,-0.561582898097052
2756,2021_02_01_neurovascular_datasets,9,17,9,,flatten,10000.0,700,1.26262417910854,0.7620696160892008,0.9163309094465301,14.398640585945476,2.8398649994547482,-0.32605832820671776
2757,2021_02_01_neurovascular_datasets,9,17,9,,flatten,10000.0,700,1.2756201509391356,0.7731076519292085,0.915265543037985,16.14285883226172,2.996520802923322,-0.46101046383349803
2758,2021_02_01_neurovascular_datasets,9,17,9,,flatten,10000.0,700,1.2810103311511143,0.7776095664724988,0.9148240582295121,17.023842008008426,3.0781806322489156,-0.5342398761704122
2759,2021_02_01_neurovascular_datasets,9,17,9,,flatten,10000.0,700,1.2851237482678386,0.7802992175357165,0.9145415562933038,17.53245137763384,3.126077888342983,-0.577701337850945
2760,2021_02_01_neurovascular_datasets,9,17,11,,flatten,10000.0,700,0.9343858401494856,0.6502302902433648,0.9383945999026384,14.821466347337294,2.880667729220526,-0.35565323108709623
2761,2021_02_01_neurovascular_datasets,9,17,11,,flatten,10000.0,700,0.9338018110634838,0.654539505085647,0.9383015700707709,16.22584431457855,3.0067886641175074,-0.4640477925161784
2762,2021_02_01_neurovascular_datasets,9,17,11,,flatten,10000.0,700,0.933666396436521,0.6561078704589027,0.9382920629703381,16.896675338810088,3.0692899670533853,-0.5192596289653438
2763,2021_02_01_neurovascular_datasets,9,17,11,,flatten,10000.0,700,0.9340506029483754,0.6570880488738475,0.9382604653824869,17.26718632734705,3.1039081558470185,-0.5504665519085047
2764,2021_02_01_neurovascular_datasets,9,17,13,,flatten,10000.0,700,0.7191099822375341,0.5662279214357064,0.9527721461499266,14.96715053627614,2.8916713162571934,-0.35840007217560704
2765,2021_02_01_neurovascular_datasets,9,17,13,,flatten,10000.0,700,0.7137392632811039,0.5672222472911834,0.9529922304652949,16.079560698131406,2.991292488329691,-0.443740616709498
2766,2021_02_01_neurovascular_datasets,9,17,13,,flatten,10000.0,700,0.7125890757054613,0.5676263160840676,0.9530704354806318,16.57832563479969,3.0393092743447903,-0.48529212878938427
2767,2021_02_01_neurovascular_datasets,9,17,13,,flatten,10000.0,700,0.7123597083494443,0.5679014856494217,0.9531082585681465,16.85392790977192,3.065870607491314,-0.5084506185659944
2768,2021_02_01_neurovascular_datasets,9,17,15,,flatten,10000.0,700,0.5700952235954966,0.501040508442979,0.9626117542267051,14.919796414937615,2.8856899662809545,-0.3470831825295246
2769,2021_02_01_neurovascular_datasets,9,17,15,,flatten,10000.0,700,0.5651920778188022,0.500752241751329,0.9628810914135835,15.811435682553446,2.966906596894099,-0.41520865719177696
2770,2021_02_01_neurovascular_datasets,9,17,15,,flatten,10000.0,700,0.5636083866541463,0.5005768875624163,0.9629799424263287,16.19979551742358,3.005374026228122,-0.44805755016447707
2771,2021_02_01_neurovascular_datasets,9,17,15,,flatten,10000.0,700,0.5631129949498761,0.5005913332899231,0.9630199354580967,16.399413175430585,3.0255296619173784,-0.465883838886441
2772,2021_02_01_neurovascular_datasets,9,17,17,,flatten,10000.0,700,0.4628455855533948,0.44886303460142624,0.9696673397791231,14.821104961074205,2.8760974194093785,-0.33320043252115006
2773,2021_02_01_neurovascular_datasets,9,17,17,,flatten,10000.0,700,0.4587422058520179,0.4481438200525614,0.9698947642455888,15.523212717171404,2.941315018957982,-0.38810158226888775
2774,2021_02_01_neurovascular_datasets,9,17,17,,flatten,10000.0,700,0.4578122403013432,0.4479549865785372,0.9699702653665802,15.824794003329123,2.971402010761535,-0.41387562472227934
2775,2021_02_01_neurovascular_datasets,9,17,17,,flatten,10000.0,700,0.45745897656724804,0.4478899040819494,0.97000753646453,15.985548312827264,2.987882395615501,-0.42829337303506937
2776,2021_02_01_neurovascular_datasets,9,17,19,,flatten,10000.0,700,0.38406105414258285,0.40685506937901306,0.9748691505229694,14.647895990272005,2.8587067315544847,-0.3154780412767981
2777,2021_02_01_neurovascular_datasets,9,17,19,,flatten,10000.0,700,0.3808589241422919,0.40592235903679524,0.9750620798000941,15.228568795487861,2.9140134124231176,-0.36113668108622043
2778,2021_02_01_neurovascular_datasets,9,17,19,,flatten,10000.0,700,0.37991847075814483,0.4055603015631081,0.975128579538085,15.462215268352335,2.938250250542759,-0.3815223196945703
2779,2021_02_01_neurovascular_datasets,9,17,19,,flatten,10000.0,700,0.37950441645136235,0.4054351690334651,0.9751599309434429,15.583688397771736,2.95105639339149,-0.392672101008937
2780,2021_02_01_neurovascular_datasets,9,17,21,,flatten,10000.0,700,0.323221586493292,0.3716957105524222,0.9788467712168952,14.464318698212908,2.840355421212134,-0.2968430622220545
2781,2021_02_01_neurovascular_datasets,9,17,21,,flatten,10000.0,700,0.3206992640988264,0.37076811966472384,0.9790040966756224,14.943368980895164,2.8865298676456947,-0.3344690266277637
2782,2021_02_01_neurovascular_datasets,9,17,21,,flatten,10000.0,700,0.3200362153810934,0.37044589115486193,0.9790555628517044,15.140561722600568,2.9068580483178152,-0.35138601207831466
2783,2021_02_01_neurovascular_datasets,9,17,21,,flatten,10000.0,700,0.3196787548314709,0.3703088804038048,0.9790821142473601,15.241284251173846,2.9171390651705362,-0.3604251917318127
2784,2021_02_01_neurovascular_datasets,9,19,0,,flatten,100.0,700,7.625840860471633,1.9992448934745313,0.4762903216576872,15.302264418601585,2.918408709527613,-0.3761434787489346
2785,2021_02_01_neurovascular_datasets,9,19,0,,flatten,100.0,700,7.624868478873143,1.9991924666270138,0.4763762156000437,15.296911160710414,2.918096000857603,-0.3756152731190555
2786,2021_02_01_neurovascular_datasets,9,19,0,,flatten,100.0,700,7.624196508226664,1.9990084020703742,0.47649940221233283,15.28857858149003,2.9177553638655205,-0.37492480350264756
2787,2021_02_01_neurovascular_datasets,9,19,0,,flatten,100.0,700,7.6243281504131515,1.998841581838023,0.4766216697047742,15.277862017522384,2.917320108447955,-0.37418755589133024
2788,2021_02_01_neurovascular_datasets,9,19,1,,flatten,10000.0,700,5.260376050109656,1.5487490044135506,0.6383065498934695,7.387229201677836,1.9861970636511737,0.3060120940767959
2789,2021_02_01_neurovascular_datasets,9,19,1,,flatten,100.0,700,3.864615274092757,1.3405522095769487,0.7431896342676261,12.948804352115136,2.616296505320985,-0.14043959281681337
2790,2021_02_01_neurovascular_datasets,9,19,1,,flatten,100.0,700,4.033782105027715,1.3916117539811332,0.7303922769329594,14.977749000892674,2.83075301550338,-0.32769986385888306
2791,2021_02_01_neurovascular_datasets,9,19,1,,flatten,100.0,700,4.129921096520173,1.4195895993850183,0.7232360049306581,16.171219758601605,2.9555298623698487,-0.4405612580547385
2792,2021_02_01_neurovascular_datasets,9,19,3,,flatten,10000.0,700,3.761288105006204,1.328516824037414,0.7432604709413182,9.33924700067011,2.266283503906588,0.1210210363552958
2793,2021_02_01_neurovascular_datasets,9,19,3,,flatten,10000.0,700,4.202285917553872,1.4283900902237399,0.7139477991839902,11.509758014887137,2.5121854985517116,-0.059331740142123876
2794,2021_02_01_neurovascular_datasets,9,19,3,,flatten,10000.0,700,4.433172224461033,1.4812115487394748,0.6979916482947304,12.87221330177498,2.659563275681352,-0.1746833740667701
2795,2021_02_01_neurovascular_datasets,9,19,3,,flatten,10000.0,700,4.572174490628045,1.5129169491252523,0.6882530586548676,13.748609695700218,2.7518001014334703,-0.24957027391577608
2796,2021_02_01_neurovascular_datasets,9,19,5,,flatten,10000.0,700,2.592793201538817,1.1069703297647653,0.8249433563575731,11.518186251784913,2.5399681185124936,-0.08585795635550188
2797,2021_02_01_neurovascular_datasets,9,19,5,,flatten,10000.0,700,2.771544070451297,1.1605947204654121,0.8129558405873651,13.779128081747382,2.7665281539654534,-0.26926949171618225
2798,2021_02_01_neurovascular_datasets,9,19,5,,flatten,10000.0,700,2.857815877079427,1.1866853922069691,0.8069691613255162,15.138146301296082,2.8976807749009175,-0.38144199670044854
2799,2021_02_01_neurovascular_datasets,9,19,5,,flatten,10000.0,700,2.9086038034831594,1.2020921025558995,0.8033813411044176,15.997271360958353,2.979321309444334,-0.4531269845895383
2800,2021_02_01_neurovascular_datasets,9,19,7,,flatten,10000.0,700,1.7816953636822905,0.9123768456246321,0.8811565079820479,13.306471138691977,2.733019215097768,-0.24322800920158688
2801,2021_02_01_neurovascular_datasets,9,19,7,,flatten,10000.0,700,1.8392985173551921,0.9378762400239298,0.8770970164925567,15.38398407904377,2.925722924866282,-0.4070729662036259
2802,2021_02_01_neurovascular_datasets,9,19,7,,flatten,10000.0,700,1.8629082547369282,0.9489384052964114,0.875316161075593,16.570651771737232,3.034210695721621,-0.5024257953705965
2803,2021_02_01_neurovascular_datasets,9,19,7,,flatten,10000.0,700,1.876981345983257,0.9554468032211852,0.874257494795603,17.27697217922649,3.0993058737275434,-0.5607593250530805
2804,2021_02_01_neurovascular_datasets,9,19,9,,flatten,10000.0,700,1.2608669006652036,0.7613530623473752,0.9165070570360413,14.39746301041551,2.8397767254477806,-0.3258168060293153
2805,2021_02_01_neurovascular_datasets,9,19,9,,flatten,10000.0,700,1.2736443519983631,0.7723096506818102,0.915448732443706,16.139115516528204,2.996024469529242,-0.4603756344037726
2806,2021_02_01_neurovascular_datasets,9,19,9,,flatten,10000.0,700,1.2789592307124475,0.7767832618377496,0.9150088968681299,17.01718705922524,3.0773116189060463,-0.5332710756060868
2807,2021_02_01_neurovascular_datasets,9,19,9,,flatten,10000.0,700,1.2830662360702947,0.7794702578887593,0.9147281320516859,17.522119232954058,3.1248802648049026,-0.5765555316687283
2808,2021_02_01_neurovascular_datasets,9,19,11,,flatten,10000.0,700,0.9335449551143432,0.6498071948571715,0.9384936037614751,14.815139454057709,2.880290529838348,-0.355525657465978
2809,2021_02_01_neurovascular_datasets,9,19,11,,flatten,10000.0,700,0.9328750306664039,0.6540703141304626,0.9384011844924387,16.21678138817379,3.005985452079992,-0.46341808981297505
2810,2021_02_01_neurovascular_datasets,9,19,11,,flatten,10000.0,700,0.9327353022774046,0.6556371692604375,0.9383882679982479,16.886373596808944,3.068156644083224,-0.5182583180348262
2811,2021_02_01_neurovascular_datasets,9,19,11,,flatten,10000.0,700,0.9331571968439777,0.6566351083811517,0.938354732313642,17.254545937164014,3.10247758178154,-0.5493773413629245
2812,2021_02_01_neurovascular_datasets,9,19,13,,flatten,10000.0,700,0.718552957304153,0.5658871997363673,0.9528409397117941,14.958500809264047,2.8910444833413598,-0.35794567959567897
2813,2021_02_01_neurovascular_datasets,9,19,13,,flatten,10000.0,700,0.7131457892298719,0.5668630704739304,0.9530591244919298,16.069859458777028,2.9904423131123608,-0.4429254946666284
2814,2021_02_01_neurovascular_datasets,9,19,13,,flatten,10000.0,700,0.7120100281520412,0.5672794448080756,0.9531335105891068,16.566877012500573,3.0381440459470515,-0.48416998653009385
2815,2021_02_01_neurovascular_datasets,9,19,13,,flatten,10000.0,700,0.7118374362436612,0.5675917995755038,0.9531688987573269,16.840457495767893,3.0644849135745877,-0.5073210248657013
2816,2021_02_01_neurovascular_datasets,9,19,15,,flatten,10000.0,700,0.569702720192437,0.5007588115063952,0.9626602434741015,14.914079232590192,2.8853613391289334,-0.3467479005729842
2817,2021_02_01_neurovascular_datasets,9,19,15,,flatten,10000.0,700,0.5647918475384996,0.5004819493162723,0.9629268821878868,15.802269299912865,2.9661703373711448,-0.4144443828012722
2818,2021_02_01_neurovascular_datasets,9,19,15,,flatten,10000.0,700,0.5632383998713922,0.5003248794968197,0.9630227251802975,16.188756487489307,3.0043001746525118,-0.4470283880381761
2819,2021_02_01_neurovascular_datasets,9,19,15,,flatten,10000.0,700,0.562782423262374,0.5003632125466082,0.9630612495417139,16.386392536513373,3.024214975434379,-0.4648678820130451
2820,2021_02_01_neurovascular_datasets,9,19,17,,flatten,10000.0,700,0.4626262700962564,0.4486984286835199,0.9696990174539107,14.814966985959503,2.875499382639725,-0.33278481366617824
2821,2021_02_01_neurovascular_datasets,9,19,17,,flatten,10000.0,700,0.4585252803276801,0.4479823616092576,0.969924383339921,15.514901445170105,2.940519298273402,-0.3874294653006184
2822,2021_02_01_neurovascular_datasets,9,19,17,,flatten,10000.0,700,0.45761972085975916,0.44780656881838893,0.9699978054832031,15.814491358984103,2.970333187586302,-0.4129593301014146
2823,2021_02_01_neurovascular_datasets,9,19,17,,flatten,10000.0,700,0.4572902724099407,0.44775515348662187,0.9700342204920215,15.972961996020445,2.986540209135407,-0.42733973343898896
2824,2021_02_01_neurovascular_datasets,9,19,19,,flatten,10000.0,700,0.38402999497811857,0.4068359797359978,0.9748711904867874,14.647464006871232,2.858650176513165,-0.31542345190571014
2825,2021_02_01_neurovascular_datasets,9,19,19,,flatten,10000.0,700,0.38082805880632964,0.4059032045261307,0.9750641004977773,15.227997812996511,2.913946186055565,-0.36107135329399354
2826,2021_02_01_neurovascular_datasets,9,19,19,,flatten,10000.0,700,0.37988786952300574,0.40554118724739346,0.9751305891763806,15.461562161875266,2.9381768313257286,-0.38145135183265916
2827,2021_02_01_neurovascular_datasets,9,19,19,,flatten,10000.0,700,0.37947384828278946,0.4054159950825084,0.9751619431589619,15.582979483902106,2.950978851934565,-0.392596977368106
2828,2021_02_01_neurovascular_datasets,9,19,21,,flatten,10000.0,700,0.3231989758415488,0.3716807602955742,0.9788482558206304,14.46399962818624,2.840311723762436,-0.2967995309224973
2829,2021_02_01_neurovascular_datasets,9,19,21,,flatten,10000.0,700,0.3206770090000008,0.3707532055013302,0.9790055594027418,14.942928137030206,2.8864761639464818,-0.3344166112906094
2830,2021_02_01_neurovascular_datasets,9,19,21,,flatten,10000.0,700,0.32001407536364307,0.3704309898151907,0.9790570154124508,15.140052930082113,2.906798703601879,-0.3513292089511096
2831,2021_02_01_neurovascular_datasets,9,19,21,,flatten,10000.0,700,0.31965660452093025,0.3702939270050712,0.9790835694814249,15.240731484931436,2.917076811671358,-0.3603653717463857
2832,2021_02_01_neurovascular_datasets,9,21,0,,flatten,100.0,700,7.32759444992711,1.9567073949035272,0.4973654835771469,15.483838060064134,2.9354618912472343,-0.3927345099571048
2833,2021_02_01_neurovascular_datasets,9,21,0,,flatten,100.0,700,7.326193241416391,1.9565997163747348,0.49743036121896916,15.484186400889396,2.935541298178426,-0.39262229640298485
2834,2021_02_01_neurovascular_datasets,9,21,0,,flatten,100.0,700,7.324201741284437,1.9563485314696545,0.497600996619666,15.481431665361658,2.9355277255826677,-0.39249032461289685
2835,2021_02_01_neurovascular_datasets,9,21,0,,flatten,100.0,700,7.322257656971978,1.9560929134856098,0.49778687057116155,15.477266408957885,2.935469428246156,-0.3922193345917203
2836,2021_02_01_neurovascular_datasets,9,21,1,,flatten,10000.0,700,5.255103686921525,1.547845810451045,0.6388269765313221,7.396494991015438,1.987240921828907,0.305414722521622
2837,2021_02_01_neurovascular_datasets,9,21,1,,flatten,100.0,700,3.7681029849150454,1.3234435574192744,0.7498171059609425,13.04942972573291,2.6274123829485334,-0.14910153233130904
2838,2021_02_01_neurovascular_datasets,9,21,1,,flatten,100.0,700,3.924238244253014,1.3719118852518772,0.7380004225664137,15.066115713807614,2.839727434660921,-0.3351167942850272
2839,2021_02_01_neurovascular_datasets,9,21,1,,flatten,100.0,700,4.011898446909122,1.3983074247453573,0.7314402002760039,16.249653270686963,2.9629958488566195,-0.44700775404317067
2840,2021_02_01_neurovascular_datasets,9,21,3,,flatten,10000.0,700,3.755973896516743,1.3274781029740788,0.7437200031592426,9.347205944470142,2.2668528739180465,0.1203671831292501
2841,2021_02_01_neurovascular_datasets,9,21,3,,flatten,10000.0,700,4.1947067102051365,1.4269997685657605,0.7145738990193924,11.516752099934166,2.512575712926202,-0.05976393473403522
2842,2021_02_01_neurovascular_datasets,9,21,3,,flatten,10000.0,700,4.424414885887664,1.4795986822525036,0.6987204494655149,12.87772644264305,2.6597996157286183,-0.17495650749816158
2843,2021_02_01_neurovascular_datasets,9,21,3,,flatten,10000.0,700,4.562527008257005,1.5111270773265275,0.6890607774720506,13.753068995098186,2.7519549522011633,-0.249755710788102
2844,2021_02_01_neurovascular_datasets,9,21,5,,flatten,10000.0,700,2.588260787738607,1.1058852104251067,0.8253192500229934,11.522549902729562,2.539924006481881,-0.08630503533107772
2845,2021_02_01_neurovascular_datasets,9,21,5,,flatten,10000.0,700,2.7657271617461783,1.1592546716944663,0.8134181947844439,13.782414166938286,2.7664129107767286,-0.26939808519303704
2846,2021_02_01_neurovascular_datasets,9,21,5,,flatten,10000.0,700,2.851527508062181,1.1852081784274064,0.8074756569895372,15.140029680355335,2.897522475028794,-0.38144063081191215
2847,2021_02_01_neurovascular_datasets,9,21,5,,flatten,10000.0,700,2.9019655245891727,1.2005120758507357,0.8039217972249387,15.997988012755695,2.979165001946097,-0.45306410735361213
2848,2021_02_01_neurovascular_datasets,9,21,7,,flatten,10000.0,700,1.7784425122617984,0.9114802885522558,0.881407112135002,13.30859138649888,2.7327745373940737,-0.2432280062525082
2849,2021_02_01_neurovascular_datasets,9,21,7,,flatten,10000.0,700,1.83550039891649,0.9368245006362893,0.8773862510335058,15.38262215058899,2.925240594886371,-0.40662752877290514
2850,2021_02_01_neurovascular_datasets,9,21,7,,flatten,10000.0,700,1.8590240448971138,0.9478043290877944,0.875624474015683,16.566596218775004,3.0335133038939412,-0.501766800547332
2851,2021_02_01_neurovascular_datasets,9,21,7,,flatten,10000.0,700,1.8730666937934053,0.9542700659406075,0.8745789692489391,17.270858828597426,3.098447502021186,-0.5599622802843413
2852,2021_02_01_neurovascular_datasets,9,21,9,,flatten,10000.0,700,1.258719043439127,0.7606310861121708,0.9166693597292698,14.39930246387989,2.839239396255198,-0.3254602943722757
2853,2021_02_01_neurovascular_datasets,9,21,9,,flatten,10000.0,700,1.271292052130233,0.7715079509328695,0.9156288745474179,16.137007304789435,2.9951511685669185,-0.4596134219148473
2854,2021_02_01_neurovascular_datasets,9,21,9,,flatten,10000.0,700,1.276664848736519,0.7759370206676186,0.9151987670009792,17.01000175136195,3.076189109813899,-0.5323026152623921
